IBGE;UF;MUNICIPIO;CNES;NOME FANTASIA;RAZAO SOCIAL;CNPJ PROPRIO;CNPJ MANTENEDORA;TIPO GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP;LATITUDE;LONGITUDE
354850;SP;SANTOS;9800751;BRASIL IMAGEM;MOKIMAGEM LTDA;13713012000105;;M;AVENIDA DONA ANA COSTA;193;ENCRUZILHADA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;9798080;GIACOIA BEAUTY CENTER;ANA MARIA NOGUEIRA GIACOIA;23546659000143;;M;AVENIDA CONSELHEIRO NEBIAS;756;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;9591877;OLAVO DOS SANTOS;OLAVO DOS SANTOS LABORATORIO CLINICO LTDA;58140625000139;;M;RUA MONSENHOR PAULA RODRIGUES;200;VILA BELMIRO;11075350;-23.95054;-46.33443
354850;SP;SANTOS;9800778;RICARDO PEREIRA DE ALMEIDA;RICARDO PEREIRA DE ALMEIDA;;;M;AVENIDA WASHINGTON LUIZ;316;GONZAGA;11055000;-23.95548;-46.32633
354850;SP;SANTOS;9802142;PASTEUR MEDICINA DIAGNOSTICA;LABORATORIO PASTEUR DE ANALISES CLINICAS;46170437001065;;M;AVENIDA CONSELHEIRO NEBIAS;741;BOQUEIRAO;11045003;-23.96568;-46.32353
354850;SP;SANTOS;9803165;INSTITUTO DE NEUROPSCOLOGIA E PSICOLOGIA;CENTRO DE NEUROPSICOLOGIA E PSSICOLOGIA BAIXADA SANTISTA EI;33181097000135;;M;AVENIDA CONSELHEIRO NEBIAS;628;BOQUEIRAO;11045002;-23.96568;-46.32353
354850;SP;SANTOS;9814957;CASA DA VISAO;CASA DA VISAO;64722903000169;;M;CONSELHEIRO NEBIAS;267;VILA MATIAS;11015003;-23.95770;-46.32307
354850;SP;SANTOS;9028099;CER II CENTRO ESPECIALIZADO EM REABILITACAO II;MUNICIPIO DE SANTOS;;58200015000183;M;RUA COMANNDANTE BULCAO VIANA;855;BOM RETIRO;11090000;-23.961;-46.334
354850;SP;SANTOS;9616004;CONSULTORIO DE PSICOLOGIA RAQUEL PEREIRA DE SOUZA FREIRE;RAQUEL PEREIRA DE SOUZA FREIRE;;;M;AVENIDA CONSELHEIRO NEBIAS;703;BOQUEIRAO;11045002;-23.96568;-46.32353
354850;SP;SANTOS;3664570;SECAO CENTRO DE REFERENCIA PSICOSSOCIAL DO ADOLESCENTE;MUNICIPIO DE SANTOS;;58200015000183;M;RUA CAMPOS MELO;298;ENCRUZILHADA;11015010;-23.94590;-46.32036
354850;SP;SANTOS;2698536;SECAO DE PREVENCAO DE DOENCAS INFECTO CONTAGIOSAS SPREDIN;MUNICIPIO DE SANTOS;;58200015000183;M;RUA SILVA JARDIM;94;VILA MATHIAS;11020300;-23.95782;-46.32006
354850;SP;SANTOS;9627758;PREVENT SENIOR;PREVENT SENIOR PRIVATE OPERADORA DE SAUDE LTDA;00461479007257;;M;RUA JORGE TIBIRICA;05;GONZAGA;11055250;-23.96835;-46.33003
354850;SP;SANTOS;5427339;TRACEMED;TRACEMED SERVICOS MEDICOS E CLINICA EM GERAL LTDA;08784226000132;;M;RUA ITORORO;36;CENTRO;11010070;-23.93599;-46.32746
354850;SP;SANTOS;3698750;A M DIAS E DIAS SERVICOS ODONTOLOGICOS LTDA;A M DIAS E DIAS SERVICOS ODONTOLOGICOS LTDA;30838739000138;;M;AVENIDA DONA ANA COSTA;259;ENCRUZILHADA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;3814491;ARMANDO TAMAKI;ARMANDO TAMAKI;;;M;AVENIDA DONA ANA COSTA;79;VILA MATHIAS;11060001;-23.94517;-46.33019
354850;SP;SANTOS;3695786;ALFREDO PETTY MOUTINHO;ALFREDO PETTY MOUTINHO;;;M;AVENIDA CONSELHEIRO NEBIAS;580;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;5160588;ANA CRISTINA MARTINEZ DE CARVALHO;ANA CRISTINA MARTINEZ DE CARVALHO;;;M;AVENIDA CONSELHEIRO NEBIAS;726;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;5552664;ARISTIDES GONCALVES JUNIOR;ARISTIDES GONCALVES JUNIOR;;;M;AVENIDA CONSELHEIRO NEBIAS;580;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;3589021;ARNALDO HENRIQUE PASSANEZI;ARNALDO HENRIQUE PASSANEZI;;;M;AVENIDA SENADOR PINHEIRO MACHADO;368;MARAPE;11075000;-23.94590;-46.33440
354850;SP;SANTOS;5331250;ANDRE LUIZ RODRIGUES MENDES;ANDRE LUIZ RODRIGUES MENDES;;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;18;VILA BELMIRO;11065000;-23.95828;-46.33779
354850;SP;SANTOS;3743500;UROSANTOS;CLINICA E HOSPITAL DIA PONTA DA PRAIA LTDA EPP;07077127000158;;M;AVENIDA EPITACIO PESSOA;698;PONTA DA PRAIA;11030602;-23.97190;-46.32102
354850;SP;SANTOS;9690824;ACESSO SAUDE;SALUTEM CLINICA MEDICA LTDA;27329208000105;;M;AV ANA COSTA;325;GONZAGA;11060001;-23.94321;-46.32988
354850;SP;SANTOS;9640576;CAIO CAMPREGHER;CAIO CAMPREGHER;;;M;AVENIDA ANA COSTA;296;VILA MATHIAS;11060000;-23.94321;-46.32988
354850;SP;SANTOS;7505639;ANGIOCORPORE FILIAL 10;ANGIOCORPORE INSTITUTO DE MEDICINA CARDIOVASCULAR;66499658001331;;M;AVENIDA DONA ANA COSTA;361;GONZAGA;11060003;-23.94517;-46.33019
354850;SP;SANTOS;7671458;UNIERO;MELLO E VULCANO RADIOLOGIA ODONTOLOGICA LTDA;18573577000158;;M;AVENIDA DONA ANA COSTA;S/N;GONZAGA;11060002;-23.94517;-46.33019
354850;SP;SANTOS;7734808;ANTONIO XAVIER DE CASTRO NETO;ANTONIO XAVIER DE CASTRO NETO;;;M;AVENIDA DONA ANA COSTA;160;VILA MATHIAS;11060000;-23.94517;-46.33019
354850;SP;SANTOS;7434200;BIO IMUNE CENTRO DE APLICACOES E VACINAS;BIO IMUNE CENTRO DE APLICACOES E VACINAS LTDA ME;10868295000176;;M;AVENIDA DONA ANA COSTA;374;GONZAGA;11060002;-23.94517;-46.33019
354850;SP;SANTOS;7600364;BEHRMANN FAGUNDES SERVICOS MEDICOS;BEHRMANN FAGUNDES SERVICOS MEDICOS LTDA ME;07405818000133;;M;AVENIDA DONA ANA COSTA;296;VILA MATHIAS;11060000;-23.94517;-46.33019
354850;SP;SANTOS;7865732;BRAZ ANTUNES MATTOS NETO;BRAZ ANTUNES MATTOS NETO;;;M;AVENIDA DONA ANA COSTA;221;ENCRUZILHADA;11060904;-23.94517;-46.33019
354850;SP;SANTOS;9265015;CAROLINNA FREIXO LOPES DE CASTRO;CAROLINNA FREIXO LOPES DE CASTRO;;;M;AVENIDA DONA ANA COSTA;374;GONZAGA;11060002;-23.94517;-46.33019
354850;SP;SANTOS;9179526;UNIDADE REUMATOLOGICA DE SANTOS S C LTDA ME;UNIDADE REUMATOLOGICA DE SANTOS S C LTDA ME;57731879000169;;M;RUA LUCAS FORTUNATO;199;VILA MATHIAS;11075201;-23.94571;-46.32328
354850;SP;SANTOS;7910126;UNIMED SANTOS COOPERATIVA DE TRABALHO MEDICO;UNIMED DE SANTOS COOPERATIVA DE TRABALHO MEDICO;58229691000503;;M;AVENIDA CONSELHEIRO NEBIAS;748;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;7951000;PIMENTA SERVICOS MEDICOS;LUIZ MARCELO PIMENTA E SILVA ME;23370667000181;;M;AVENIDA CONSELHEIRO NEBIAS;703;BOQUEIRAO;11045003;-23.94581;-46.32172
354850;SP;SANTOS;9269606;A C E SERVICOS MEDICOS;A C E SERVICOS MEDICOS LTDA;10307870000161;;M;AVENIDA CONSELHEIRO NEBIAS;754;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;9354654;ANDREI MASCARETTI ORTIZ;ANDREI MASCARETTI ORTIZ;;;M;AV CONSELHEIRO NEBIAS;731;BOQUEIRAO;11045003;-23.94581;-46.32172
354850;SP;SANTOS;9439714;ANNA MARIA NOGUEIRA BRITTO NOSCHESE GARBIN;ANNA MARIA NOGUEIRA BRITTO NOSCHESE GARBIN;;;M;AV CONSELHEIRO NEBIAS;688;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;9157662;CAMPOS COSTA MEDICINA ESPECIALIZADA LTDA ME;CAMPOS COSTA MEDICINA ESPECIALIZADA LTDA ME;24464472000163;;M;AV CONSELHEIRO NEBIAS;703;BOQUEIRAO;11045003;-23.94581;-46.32172
354850;SP;SANTOS;9249516;ANDRE LUIS SANTANA DE FREITAS ME;ANDRE LUIS SANTANA DE FREITAS ME;22880271000111;;M;AV SENADOR FEIJO;686;VILA MATHIAS;11015504;-23.94769;-46.32681
354850;SP;SANTOS;9053794;TAGLIARINI TAGLIARINI DERMATOLOGIA E LASER LTDA EPP;TAGLIARINI TAGLIARINI DERMATOLOGIA E LASER LTDA EPP;12635549000131;;M;AVENIDA ANA COSTA;221;ENCRUZILHADA;11060904;-23.94803;-46.33050
354850;SP;SANTOS;9422307;SANTA SAUDE;CLINIC CARE GESTAO E CLINICA DE SERVICOS MEDICOS LTDA ME;27868837000103;;M;RUA ANTONIO BENTO;162;VILA MATHIAS;11075260;-23.94998;-46.29328
354850;SP;SANTOS;9822461;AHO SERVICOS MEDICOS;ADRIANA HENRIQUE DE OLIVEIRA;22162995000120;;M;JULIO CONCEICAO;296;VILA MATHIAS;11015540;-23.95350;-46.33002
354850;SP;SANTOS;9180036;CAO CENTRO AVANCADO DE OFTALMOLOGIA;INSTITUTO PERINO DE OFTALMOLOGIA DE SANTOS LTDA;20522661000194;;M;RUA JULIO CONCEICAO;296;VILA MATHIAS;11015540;-23.95350;-46.33002
354850;SP;SANTOS;9675884;CAROLINA ANDALAFT DE CARVALHO E SOUZA;CAROLINA ANDALAFT DE CARVALHO E SOUZA;;;M;RUA BARAO DE PARANAPIACABA;233;ENCRUZILHADA;11050251;-23.95663;-46.33150
354850;SP;SANTOS;9196811;ARIANA GONZAGA EVANGELISTA;ARIANA GONZAGA EVANGELISTA;;;M;AVENIDA WASHINGTON LUIZ;316;GONZAGA;11055000;-23.95699;-46.32628
354850;SP;SANTOS;7855281;CARLOS HENRIQUE FARIZO DE OLIVEIRA;CARLOS HENRIQUE FARIZO DE OLIVEIRA;;;M;AVENIDA WASHINGTON LUIZ;148;VILA MATHIAS;11050201;-23.95699;-46.32628
354850;SP;SANTOS;9345469;CARLOS ALBERTO RODRIGUES DE OLIVEIRA;CARLOS ALBERTO RODRIGUES DE OLIVEIRA;;;M;AVENIDA WASHINGTON LUIZ;93;VILA MATHIAS;11050201;-23.95699;-46.32628
354850;SP;SANTOS;9677127;CAMARGO SAUDE;RUBIM CAMARGO SERVICOS MEDICOS E ODONTOLOGICOS LTDA;21334563000196;;M;CONSELHEIRO NEBIAS;730;BOQUEIRAO;11045002;-23.95770;-46.32307
354850;SP;SANTOS;7625340;VILA RICA MEDICINA DIAGNOSTICA;ULTRA SOM VILA RICA DIAGNOSTICO POR IMAGEM LTDA EPP;02347972000344;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;16;VILA BELMIRO;11065000;-23.95828;-46.33779
354850;SP;SANTOS;7645384;ANDREA DOS SANTOS MENDES NUNES;ANDREA DOS SANTOS MENDES NUNES;;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;562;POMPEIA;11065002;-23.95828;-46.33779
354850;SP;SANTOS;9610340;PREVINA SAUDE;PREVINA SAUDE CLINICA MEDICA LTDA;29495806000180;;M;ANA COSTA;162;VILA MATHIAS;11060000;-23.95955;-46.33318
354850;SP;SANTOS;9335080;ANA CLAUDIA BELATO CARVALHO MENDES;ANA CLAUDIA BELATO CARVALHO MENDES;;;M;RUA GOIAS;225;GONZAGA;11050101;-23.95990;-46.32797
354850;SP;SANTOS;7883196;ANDRESSA FERNANDES DE ABREU;ANDRESSA FERNANDES DE ABREU;;;M;RUA VAHIA DE ABREU;81;BOQUEIRAO;11045002;-23.96037;-46.32637
354850;SP;SANTOS;9128816;SECONCI;SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO;61687356000210;;M;AVENIDA SIQUEIRA CAMPOS;253;MACUCO;11015301;-23.96052;-46.31239
354850;SP;SANTOS;7473214;ANDRESSA ALVAREZ EGAS;ANDRESSA ALVAREZ EGAS;;;M;AVENIDA DR BERNARDINO DE CAMPOS;208;VILA BELMIRO;11065000;-23.961;-46.334
354850;SP;SANTOS;7839235;ALAN SENIGALIA;ALAN SENIGALIA;;;M;AVENIDA MAL FLORIANO PEIXOTO;95;GONZAGA;11060301;-23.961;-46.334
354850;SP;SANTOS;7817401;CARLA SCANAVINI CROCI;CARLA SCANAVINI CROCI;;;M;RUA GOIAS;225;GONZAGA;11050101;-23.96146;-46.33449
354850;SP;SANTOS;9268766;ALBERTO DE CASTRO ROCHA NETO;ALBERTO DE CASTRO ROCHA NETO;;;M;AVENIDA MARECHAL DEODORO;05;GONZAGA;11060401;-23.96178;-46.33805
354850;SP;SANTOS;9015981;AMOS SANTOS;AMOS AMBULATORIO MEDICO ONCOLOGICO DE SANTOS EIRELI EPP;24095257000132;;M;RUA ANTONIO BENTO;162;VILA MATHIAS;11075260;-23.96397;-46.31612
354850;SP;SANTOS;7411081;BEATRIZ MARIA MORENO PENEDA;BEATRIZ MARIA MORENO PENEDA;;;M;RUA GOYTACAZES;06;GONZAGA;11055210;-23.96554;-46.33552
354850;SP;SANTOS;9140476;ANDREA RODRIGUES DIEGUES DOS SANTOS;ANDREA RODRIGUES DIEGUES DOS SANTOS;;;M;AVENIDA ALMIRANTE COCHRANE;194;APARECIDA;11040002;-23.96686;-46.30355
354850;SP;SANTOS;7451210;BRUNO FROES LIMA LAFRAIA;BRUNO FROES LIMA LAFRAIA;;;M;AVENIDA MARECHAL FLORIANO PEIXOTO;20;GONZAGA;11060300;-23.96693;-46.33881
354850;SP;SANTOS;9455213;ALBERTO ANTONIO SOARES GOMES;ALBERTO ANTONIO SOARES GOMES;;;M;AV BERNARDINO DE CAMPOS;562;POMPEIA;11065001;-23.96805;-46.33916
354850;SP;SANTOS;7861702;ANTONIO CARLOS DA SILVA TAVARES;ANTONIO CARLOS DA SILVA TAVARES;;;M;RUA DR OTHON FELICIANO;02;GONZAGA;11060010;-23.96809;-46.33368
354850;SP;SANTOS;9175431;BELA EGAS CLINICA DE PSICOLOGIA;BELA EGAS CLINICA DE PSICOLOGIA LTDA ME;24949285000170;;M;RUA OTHON FELICIANO;02;GONZAGA;11060902;-23.96816;-46.33294
354850;SP;SANTOS;9818383;CARDIO PIEL SERVICOS MEDICOS LTDA;CARDIO PIEL SERVICOS MEDICOS LTDA;30642491000135;;M;AFFONSO PENNA;167;MACUCO;11020001;-23.96969;-46.30413
354850;SP;SANTOS;9493824;ANDREA COELHO;ANDREA COELHO;;;M;AVENIDA PEDRO LESSA;3076;APARECIDA;11025002;-23.97107;-46.30903
354850;SP;SANTOS;7849567;SOLUCAO ORAL ODONTOLOGIA;SOLUCAO ORAL EIRELI ME;24608289000194;;M;RUA LUIS DE CAMOES;234;VILA MATHIAS;11015400;-23.97715;-46.32411
354850;SP;SANTOS;9585052;CARLOS AUGUSTO IRINEU DE SOUZA BARRADAS;CARLOS AUGUSTO IRINEU DE SOUZA BARRADAS;;;M;RUA GUAIAO;66;APARECIDA;11035260;-23.97883;-46.30887
354850;SP;SANTOS;9634266;BERNARDI BROOKS E MATOS LTDA;BERNARDI BROOKS E MATOS LTDA;31108089000138;;M;GUAIAO;66;APARECIDA;11035260;-23.97883;-46.30887
354850;SP;SANTOS;3863212;CELIA CRIATINA FERREIRA LOPES MACHADO;CELIA CRISTINA FERREIRA LOPES MACHADO;;;M;AVENIDA DONA ANA COSTA;296;CAMPO GRANDE;11060000;-23.94517;-46.33019
354850;SP;SANTOS;6076734;CLINICA DE PELE DERMA LIFE;CLINICA DE PELE DERMA LIFE LTDA;10208644000123;;M;AVENIDA DONA ANA COSTA;222;CAMPO GRANDE;11060000;-23.94517;-46.33019
354850;SP;SANTOS;6430686;CONSULTORIO ODONTOLOGICO NELSON CAMILLO DE ALMEIDA;NELSON CAMILLO DE ALMEIDA;;;M;AVENIDA DONA ANA COSTA;416;GONZAGA;11060002;-23.94517;-46.33019
354850;SP;SANTOS;3371492;CELIA MARIA CONDUTA BORDA ALDUNATE;CELIA MARIA CONDUTA BORDA ALDUNATE;;;M;AVENIDA CONSELHEIRO NEBIAS;316;ENCRUZILHADA;11015002;-23.94581;-46.32172
354850;SP;SANTOS;5334500;CENTRO ODONTOLOGICO SARABANDO LTDA;CENTRO ODONTOLOGICO SARABANDO LTDA;08169902000168;;M;AVENIDA CONSELHEIRO NEBIAS;726;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;2045001;CLINICA DE MEDICINA FISICA E REABILITACAO DE SANTOS;CLINICA DE MEDICINA FISICA E REABILITACAO DE SANTOS;58136128000167;;M;AVENIDA CONSELHEIRO NEBIAS;446;ENCRUZILHADA;11045001;-23.94581;-46.32172
354850;SP;SANTOS;3595692;CLINICA MED RAD LTDA;CLINICA MED RAD LTDA;04857687000137;;M;RUA JULIO CONCEICAO;296;VILA MATHIAS;11015540;-23.95350;-46.33002
354850;SP;SANTOS;3698424;CONSULTORIO DE UROLOGIA;DIKRAN KUYUMJIAN;;;M;RUA DOUTOR CARVALHO DE MENDONCA;189;ENCRUZILHADA;11070100;-23.95368;-46.33746
354850;SP;SANTOS;5019702;DOCTORS;DOCTOR S GESTAO EM SAUDE E SEGURANCA NO TRABALHO S S LTDA;01586822000240;;M;RUA DOUTOR CARVALHO DE MENDONCA;189;ENCRUZILHADA;11070100;-23.95368;-46.33746
354850;SP;SANTOS;3481662;CENTRO OTORRINOLARINGOLOGICO DE T E DIAGNOSTICO DE S SC;CENTRO OTORRINOLARINGOLOGICO DE T E DIAGNOSTICO DE S SC;05030221000126;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;562;JOSE MENINO;11065002;-23.95828;-46.33779
354850;SP;SANTOS;3339939;CLINICA PROMULHER ASSISTENCIA A MULHER E A CRIANCA LTDA;CLINICA PROMULHER ASSISTENCIA A MULHER E A CRIANCA LTDA;00034343000177;;M;RUA GOIAS;225;GONZAGA;11050905;-23.96092;-46.33080
354850;SP;SANTOS;6452167;CONSULTORIO ODONTOLOGICO RAMIRA DA SILVEIRA NETA;RAMIRA DA SILVEIRA NETA;;;M;RUA SAO JOSE;38;EMBARE;11040200;-23.96575;-46.31611
354850;SP;SANTOS;3732916;DULCE MARINA VASCONCELLOS DEL SANTORO;DULCE MARINA VASCONCELLOS DEL SANTORO;;;M;RUA BRASILIA;54;GONZAGA;11055320;-23.96586;-46.33621
354850;SP;SANTOS;5399041;DEBORA SILVA DE OLIVEIRA PAULA;DEBORA SILVA DE OLIVEIRA PAULA;;;M;AVENIDA DOUTOR EPITACIO PESSOA;172;EMBARE;11045300;-23.97392;-46.31879
354850;SP;SANTOS;3693457;CENTRO DE REABILITACAO E PILATES CORPO E MENTE LTDA;CENTRO DE REABILITACAO E PILATES CORPO E MENTE LTDA;16650182000186;;M;RUA MAESTRO HEITOR VILA LOBOS;199;PONTA DA PRAIA;11030240;-23.98644;-46.29824
354850;SP;SANTOS;7881592;CLINICA DO REAL;G M CAPELAS ME;08717186000106;;M;RUA VISCONDE DO EMBARE;230;VALONGO;11010240;-23.93416;-46.31904
354850;SP;SANTOS;7656947;CLINICA MEDICA FENIX;CRM NASCIMENTO CLINICA MEDICA EIRELI EPP;19753700000185;;M;AVENIDA NOSSA SENHORA DE FATIMA;937;CHICO DE PAULA;11085203;-23.93501;-46.36163
354850;SP;SANTOS;9822453;DR ATENDE DR CURA;DR ATENDE DR CURA LTDA;29023930000142;;M;RUA ITORORO;36;CENTRO;11010070;-23.93585;-46.32743
354850;SP;SANTOS;9292810;CASSIS CASSIS LTDA ME;CASSIS CASSIS LTDA ME;27159562000139;;M;AV ANA COSTA;493;GONZAGA;11060003;-23.94321;-46.32988
354850;SP;SANTOS;9159010;CLINICA PRIORI LTDA ME;CLINICA PRIORI LTDA ME;25103959000183;;M;AV ANA COSTA;221;GONZAGA;11060001;-23.94321;-46.32988
354850;SP;SANTOS;7899637;DR JAQUES ALEXANDRE DE MELLO;DR JAQUES ALEXANDRE DE MELLO;;;M;AV ANA COSTA;254;ENCRUZILHADA;11060000;-23.94403;-46.32998
354850;SP;SANTOS;7513828;CLINORT CLINICA;CLINORT CLINICA S S LTDA;03158554000290;;M;AVENIDA DONA ANA COSTA;188;VILA MATHIAS;11060000;-23.94517;-46.33019
354850;SP;SANTOS;7621191;CLINICA CECCATO SANTISTA;CLINICA CECCATO SANTISTA EIRELI ME;20231843000106;;M;AV DONA ANA COSTA;151;GONZAGA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;7836953;CLINICA MEDICA VORIS;CLINICA MEDICA VORIS LTDA ME;19836499000108;;M;AVENIDA DONA ANA COSTA;471;GONZAGA;11060002;-23.94517;-46.33019
354850;SP;SANTOS;9497552;CONSULTORIO DE PSICOLOGIA;SARA CIANELLI DOS ANJOS BITTENCOURT;;;M;AVENIDA DONA ANA COSTA;146;VILA MATHIAS;11060000;-23.94517;-46.33019
354850;SP;SANTOS;9756930;CRISTIANE FERREIRA AREIAS DA SILVA;CRISTIANE FERREIRA AREIAS DA SILVA;;;M;AVENIDA DONA ANA COSTA;311;ENCRUZILHADA;11030160;-23.94517;-46.33019
354850;SP;SANTOS;9691642;CONSULTORIO DE PSICOLOGIA;APARECIDO DA PENHA E SILVA;;;M;RUA DR EMILIO RIBAS;131;VILA MATHIAS;11015070;-23.94546;-46.32754
354850;SP;SANTOS;9618678;DR CONSULTA CENTRO MEDICO LTDA;DR CONSULTA CENTRO MEDICO LTDA;14245016003356;;M;AVENIDA ANA COSTA;418;GONZAGA;11060002;-23.94554;-46.33011
354850;SP;SANTOS;7490909;CLINICA INTEGRADA DE SAUDE;CLINICA INTEGRADA DE SAUDE LTDA;05524839000142;;M;AVENIDA CONSELHEIRO NEBIAS;754;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;7827199;CLINICA PROFILE;CLINICA MEDICA PROFILE LTDA;07238287000131;;M;AVENIDA CONSELHEIRO NEBIAS;703;BOQUEIRAO;11045003;-23.94581;-46.32172
354850;SP;SANTOS;9358188;CLINICA DR FELIPPE PACHECO NEUROCIRURGIA E NEUROLOGIA;F P NEUROCIRURGIA E NEUROLOGIA LTDA;28001182000134;;M;AVENIDA CONSELHEIRO NEBIAS;754;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;9585842;DANIEL RODRIGUES MARRA;DANIEL RODRIGUES MARRA;;;M;AV CONSELHEIRO NEBIAS;703;ENCRUZILHADA;11045000;-23.94581;-46.32172
354850;SP;SANTOS;7883226;ERA SERVICOS MEDICOS;ERA SERVICOS MEDICOS LTDA EPP;09117238000176;;M;AVENIDA CONSELHEIRO NEBIAS;756;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;7940475;EGLES OLIVEIRA CIOLA;EGLES OLIVEIRA CIOLA;;;M;AVENIDA CONSELHEIRO NEBIAS;756;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;9455221;CENTRO ODONTOLOGICO JORQUEIRA;R JORQUEIRA DOS REIS CLINICA ODONTOLOGICA ME;22311319000170;;M;AVENIDA SENADOR PINHEIRO MACHADO;589;MARAPE;11075001;-23.94590;-46.33440
354850;SP;SANTOS;9196277;CLINICA PARANA;CLINICA CIRURGICA DE CABECA E PESCOCO LTDA ME;05894289000153;;M;RUA PARANA;89;VILA MATHIAS;11075320;-23.94605;-46.33261
354850;SP;SANTOS;9355944;DANIELA LETTIERI DIB DAUD;DANIELA LETTIERI DIB DAUD;;;M;RUA PRUDENTE DE MORAES;75;VILA MATHIAS;11075250;-23.94605;-46.33203
354850;SP;SANTOS;9573119;CENIN SEDE SOCIAL;CENTRO INTEGRADO DE ASSISTENCIA A PESSOAS COM CANCER CENIN;21370103000113;;M;AVENIDA SENADOR FEIJO;622;VILA MATHIAS;11015504;-23.94769;-46.32681
354850;SP;SANTOS;7559747;CLINICA SARTRE;CUNHA FLORIANO CLINICA MEDICA LTDA;18852135000140;;M;AVENIDA SENADOR FEIJO;686;VILA MATHIAS;11015505;-23.94769;-46.32681
354850;SP;SANTOS;9058656;CLINICA UROLOGICA PERDIZES LTDA ME;CLINICA UROLOGICA PERDIZES LTDA ME;69107258000198;;M;SENADOR FEIJO;686;VILA MATHIAS;11015504;-23.94769;-46.32681
354850;SP;SANTOS;9607986;CLINICA QUIRON;HASSUMA FORTUNATO CLINICA MEDICA LTDA;28482126000169;;M;AVENIDA SENADOR FEIJO;686;VILA MATHIAS;11015504;-23.94769;-46.32681
354850;SP;SANTOS;9196285;CHRISTIANE KFOURI;CHRISTIANE KFOURI;;;M;RUA SAO PAULO;41;VILA BELMIRO;11075330;-23.94890;-46.33422
354850;SP;SANTOS;9723374;DEBORAH CRISTINA CRAVO;DEBORAH CRISTINA CRAVO;;;M;RUA ANTONIO BENTO;259;VILA BELMIRO;11075260;-23.94998;-46.29328
354850;SP;SANTOS;9160663;CLINICA PREVINNA;CLINICA MEDICA SANTANNA E MASUTTI LTDA;25250725000169;;M;RUA DR CARVALHO DE MENDONCA;230;VILA BELMIRO;11070101;-23.95433;-46.34084
354850;SP;SANTOS;9342265;ESPACO SELF;JAIMARA LAQUA PECANHA FALCAO ME;25108471000149;;M;RUA DOUTOR ARNALDO DE CARVALHO;186;CAMPO GRANDE;11075430;-23.95591;-46.33499
354850;SP;SANTOS;9267638;CLINIMED ODONTO BRUNO;CAROLINA DE S BRUNO PEDIATRA ME;27410931000114;;M;RUA BARAO DE PARANAPIACABA;231;ENCRUZILHADA;11050251;-23.95656;-46.33106
354850;SP;SANTOS;9476962;DANIEL PAGANINI INOUE;DANIEL PAGANINI INOUE;;;M;RUA BARAO DE PARANAPIACABA;233;ENCRUZILHADA;11050251;-23.95663;-46.33150
354850;SP;SANTOS;9435174;CLINICA MEDICA DERMATOLOGIA FABIANA PEDRON;CLINICA MEDICA FABIANA PEDRON EIRELI ME;26783120000104;;M;RUA BARAO DE PARANAPIACABA;233;ENCRUZILHADA;11050251;-23.95668;-46.32932
354850;SP;SANTOS;9767479;CLINICA DERMATOLOGICA DRA ROSEMARY MENDES EIRELI;CLINICA DERMATOLOGICA DRA ROSEMARY MENDES EIRELI;29955641000181;;M;BARAO DE PARANAPIACABA;233;ENCRUZILHADA;11050251;-23.95668;-46.32934
354850;SP;SANTOS;7936370;CLINICA MASTER;CLINICA MASTER MAIS SAUDE LTDA;20147995000125;;M;AVENIDA WASHINGTON LUIZ;95;VILA MATHIAS;11050201;-23.95699;-46.32628
354850;SP;SANTOS;9315519;CLINICA DO PE;BORGES MARIJUSCHKIN LTDA ME;24649464000191;;M;AVENIDA WASHINGTON LUIZ;316;BOQUEIRAO;11055001;-23.95699;-46.32628
354850;SP;SANTOS;9843213;HEMOCENTRO SAO LUCAS;HEMOCENTRO SAO LUCAS TERAPIA CELULAR;57001604004671;;M;RUA PEDRO AMERICO;50;CAMPO GRANDE;11075400;-23.95742;-46.33355
